room,start time,end time,mean,std,min,median,max,sun,diff,preMean,preStd,preMin,preMedian,preMax,preSun,preDiff
3,2016/01/05 16:42:08,2016/01/05 16:43:02,463.344,79.3479576191,271.8,471.3975,583.425,1,311.625,412.58425,78.7040211229,297.63,423.5625,546.48,1,248.85
3,2016/01/05 16:43:02,2016/01/05 16:43:57,477.95175,117.400074967,289.89,411.2775,727.155,1,437.265,463.344,79.3479576191,271.8,471.3975,583.425,1,311.625
3,2016/01/05 16:43:57,2016/01/05 16:44:52,431.52525,59.1258870681,319.185,402.5475,590.85,1,271.665,477.95175,117.400074967,289.89,411.2775,727.155,1,437.265
3,2016/01/05 16:44:52,2016/01/05 16:45:46,414.63825,7.78066107249,386.82,414.6075,436.815,1,49.995,431.52525,59.1258870681,319.185,402.5475,590.85,1,271.665
3,2016/01/05 16:45:46,2016/01/05 16:46:41,462.97675,100.358780465,301.14,417.42,689.49,1,388.35,414.63825,7.78066107249,386.82,414.6075,436.815,1,49.995
3,2016/01/05 16:46:41,2016/01/05 16:47:35,506.98775,105.66410594,274.635,562.14,589.14,1,314.505,462.97675,100.358780465,301.14,417.42,689.49,1,388.35
3,2016/01/05 16:47:36,2016/01/05 16:48:30,569.83775,17.2773550026,464.715,572.8275,594.81,1,130.095,506.98775,105.66410594,274.635,562.14,589.14,1,314.505
3,2016/01/05 16:48:30,2016/01/05 16:49:24,576.46575,5.6511808099,562.95,576.225,590.625,1,27.675,569.83775,17.2773550026,464.715,572.8275,594.81,1,130.095
3,2016/01/05 16:49:24,2016/01/05 16:50:18,559.81925,39.3860287436,322.83,560.8575,688.455,1,365.625,576.46575,5.6511808099,562.95,576.225,590.625,1,27.675
3,2016/01/05 16:50:19,2016/01/05 16:51:13,556.29775,8.08975725366,533.385,556.4025,592.83,1,59.445,559.81925,39.3860287436,322.83,560.8575,688.455,1,365.625
3,2016/01/05 16:51:13,2016/01/05 16:52:08,546.50475,67.7549327675,302.985,578.565,606.285,1,303.3,556.29775,8.08975725366,533.385,556.4025,592.83,1,59.445
3,2016/01/05 16:52:08,2016/01/05 16:53:02,553.67825,83.9968215122,259.65,590.49,614.745,1,355.095,546.50475,67.7549327675,302.985,578.565,606.285,1,303.3
3,2016/01/05 16:53:03,2016/01/05 16:53:57,523.39125,33.593841485,391.995,532.7775,556.38,1,164.385,553.67825,83.9968215122,259.65,590.49,614.745,1,355.095
3,2016/01/05 16:53:57,2016/01/05 16:54:51,540.90475,9.68901777478,511.065,540.6075,566.73,1,55.665,523.39125,33.593841485,391.995,532.7775,556.38,1,164.385
3,2016/01/05 16:54:51,2016/01/05 16:55:46,512.573,85.120299822,278.775,544.41,632.565,1,353.79,540.90475,9.68901777478,511.065,540.6075,566.73,1,55.665
3,2016/01/05 16:55:46,2016/01/05 16:56:40,525.0895,80.8456119895,254.16,554.175,582.795,1,328.635,512.573,85.120299822,278.775,544.41,632.565,1,353.79
3,2016/01/05 16:56:40,2016/01/05 16:57:34,549.32975,39.0353712443,313.38,556.0425,572.22,1,258.84,525.0895,80.8456119895,254.16,554.175,582.795,1,328.635
3,2016/01/05 16:57:35,2016/01/05 16:58:29,540.585,69.4375863394,292.905,571.3875,607.5,1,314.595,549.32975,39.0353712443,313.38,556.0425,572.22,1,258.84
